Task1,Task12,Task23,Task9,Task20,Task24,TotalDuration
3.743831211788292,6.404002194471777,8.494385770580616,2.0,4.715556568497414,4.183421306859038,29.541197052197134
3.256505055722683,5.897506437868103,8.359527377715642,2.0,5.163702613280096,4.849067586779263,29.526309071365787
3.3829186781795246,5.891242933520077,8.481428788624049,2.0,4.7303520603353055,5.468852624967173,29.95479508562613
3.121109214549265,5.389793849296221,8.618812323987733,2.0,5.61667613350211,2.9803944329024095,27.72678595423774
3.3007083500010257,4.986456739994376,8.305559071145263,2.0,6.793937222639552,3.022200159238195,28.408861543018414
3.077615989429688,5.299211468308544,8.501983117730525,2.0,5.978535489440134,2.964531384191643,27.821877449100533
4.518589312601343,4.803053453766656,8.200781260877255,2.0,4.433699233038345,5.154779715480681,29.11090297576428
4.6674587121740805,6.411776156148064,8.687177697056553,2.0,6.909326284777832,4.292188018666009,32.96792686882254
4.7458036692524335,4.5043454013167965,8.266507959670154,2.0,3.9613711059964922,3.4652357103713842,26.94326384660726
4.091985849635688,5.325028525361573,8.11022888939422,2.0,3.8140609270919668,3.9555513978952623,27.29685558937871
4.641376076751944,5.62191506956249,8.475964880329002,2.0,4.885420886638768,3.970565646069341,29.59524255935154
3.4304407549004474,4.953807225399818,8.36401696926546,2.0,6.637450305087159,3.9957993901632385,29.381514644816125
3.1655067282871228,5.130297855962519,8.002588635745115,2.0,6.680839656189573,3.6669805339541472,28.64621341013848
3.5928906371286793,6.41613308180955,8.689448544758458,2.0,6.5893831874538265,2.9539453393843025,30.241800790534814
3.883581893149715,4.6876136544386835,8.212065362690142,2.0,5.828957612736149,4.705865724708937,29.318084247723625
3.446038358243232,5.533664477852707,8.051589030829705,2.0,6.931120661543115,3.7288047487063762,29.691217277175134
3.699920876122578,4.898352092771031,8.263219497332056,2.0,4.3840790099249425,3.9936317126301066,27.239203188780714
3.6573627808811784,4.686996150867843,8.049655975779963,2.0,6.465694918337861,3.788878958925281,28.648588784792125
3.6127100478540974,6.190990427783377,8.17583211880798,2.0,5.146352867589286,4.095995615792704,29.22188107782744
4.398713341470818,6.502255758349449,8.359676713365136,2.0,7.04637826416371,4.360394037564755,32.667418114913865
4.051456685656895,4.458253120812006,8.265976675962705,2.0,6.150200188596989,4.48799423524433,29.413880906272922
3.558315588960082,4.138217327819163,8.098665518434252,2.0,6.039330880542714,4.684100645831898,28.518629961588108
3.449169177988057,4.8844135518641405,8.725466384011025,2.0,4.377017827144776,4.766437459454283,28.202504400462285
4.04258726892461,6.46298283411116,8.109379197384644,2.0,5.361721663661344,4.352563756657447,30.3292347207392
4.008288384785561,6.157709614963234,8.58861175137536,2.0,5.921505771241559,3.204958578936241,29.88107410130196
3.29427775378256,5.879372985261231,8.84483437724587,2.0,7.060489548535817,4.146498794636794,31.225473459462272
4.537991266305975,5.546742753135433,8.259656382209894,2.0,6.213918267059055,4.177322741233699,30.73563140994406
4.550077474526615,5.698382794846799,8.439187816293632,2.0,6.137632191710308,5.531126348880484,32.35640662625784
3.8500645877214357,6.303723286259363,8.38939209688705,2.0,4.0465642083294,4.374394975508128,28.964139154705375
3.099530253173053,5.837430900972294,8.59712078374654,2.0,6.778809765706161,3.9808749431617603,30.293766646759806
3.0901665755129515,4.930045574060159,8.124422382749982,2.0,7.552058560258021,5.810363907553019,31.507057000134132
3.252736988565459,4.568102862223637,8.525035748766783,2.0,4.840299644140321,4.011028458712305,27.1972037024085
4.620471701729979,5.369350884067429,8.49771213312338,2.0,7.356995783626191,4.105756320999953,31.950286823546932
3.287392914068149,5.587661696906872,8.481405172303257,2.0,7.014768125401826,3.8892257226182014,30.260453631298304
3.800578800605569,4.847598275335452,8.048572888651755,2.0,7.477083841429957,4.454702629289816,30.62853643531255
3.2916273241282776,5.820726453858604,8.059289648509107,2.0,7.448561506985155,2.7870274354686213,29.407232368949764
4.190290730791027,5.371061402111479,8.692402117194993,2.0,6.993454673426388,4.2878564603688485,31.535065383892736
3.487307895646703,6.741554377202257,8.408826877327483,2.0,4.095152520482331,4.114700023785283,28.847541694444054
3.1507224481150073,5.991579320754956,8.514244605641112,2.0,6.081991494964731,3.5761260233994863,29.31466389287529
3.690370198425141,4.761927172653701,8.014996274665272,2.0,4.082415095808396,3.5320721829420325,26.081780924494545
4.1406490845878405,6.481115099159208,8.674850360441717,2.0,7.078949323184632,3.2267355358730976,31.60229940324649
3.4997458149083096,5.96739024221352,8.40378343783259,2.0,5.409858596369491,2.5559535671924127,27.836731658516328
3.7913794512612373,6.395566886479719,8.92985587979716,2.0,6.46548992747471,3.267362649927522,30.84965479494035
3.567095616475834,6.103315649489488,8.73858538748875,2.0,6.938289185653014,3.669652414709055,31.016938253816143
3.146849098510191,5.111783879475657,8.843206425354165,2.0,6.833654125330083,2.7829436208652942,28.718437149535387
3.376154009344204,4.86857234832411,8.107794190794928,2.0,5.049657047928937,2.9571558314863196,26.359333427878497
4.313104040179022,4.6409382301337825,8.279461714176321,2.0,5.414777648269135,4.234677475970626,28.88295910872889
3.057785841707975,5.384165539289527,8.228895341409658,2.0,6.756578572792929,5.04296423193584,30.47038952713593
3.513497280401648,5.166378665931427,8.208359813186982,2.0,4.403712222255362,3.3424931399105464,26.634441121685967
3.7665066212473395,4.326868661872653,8.558583075004819,2.0,6.974427727209029,3.924217312720088,29.55060339805393
3.1299458640967575,5.9955783941374445,8.190133863102165,2.0,5.785345076978037,3.749601483532609,28.850604681847013
3.0417222286447787,5.187200238957354,8.134348644617763,2.0,6.842522299194526,4.9840724349497485,30.189865846364167
3.077427470942606,5.62826884500096,8.15126551752859,2.0,7.075838344905033,4.280929949289907,30.213730127667095
4.140595750633633,4.282077543592056,8.101709878207568,2.0,5.944959675887944,2.7765499859562204,27.24589283427742
3.3949520314774224,6.459127757967379,8.436730385864413,2.0,3.402312838251299,4.177309892270164,27.870432905830675
4.515871804714283,4.104035016367744,8.706598239096019,2.0,5.605616866571696,3.7567392027802855,28.68886112953003
3.1263686949158265,4.309061543904284,8.44803776850021,2.0,7.505491833282165,4.253289626876855,29.64224946747934
3.9295383524100593,6.451345783776716,8.314107371605447,2.0,5.573514322113443,4.5464922910446495,30.814998120950317
3.9437877814691724,6.614016504871247,8.630395028478636,2.0,7.266832166512809,4.090995444221495,32.54602692555336
3.521521181010003,5.324179509805592,8.759732207597198,2.0,4.804096939516348,4.325951059768808,28.73548089769795
3.530254920963782,5.666700957091855,8.267121266294392,2.0,5.57580601672684,3.9909154137842386,29.03079857486111
3.152227572293583,5.429508023931177,8.461601291313874,2.0,5.462536023785655,4.1412964774645875,28.647169388788882
3.224027344616495,5.228607063740861,8.343099765939078,2.0,6.609425977088285,4.116271318644922,29.521431470029643
3.2300983475044034,5.144400452598512,8.568885680266948,2.0,6.558848606212887,3.3323614699827155,28.834594556565467
3.9865264974745287,4.342222672714406,8.499241957956231,2.0,5.959779483973272,2.523221896229675,27.31099250834811
4.351210029400078,5.586054914981154,8.292022722862265,2.0,5.698390472193946,3.51462431273395,29.442302452171393
3.443157516455708,4.342900503686609,8.307568378671508,2.0,3.847452017830835,5.011067904507777,26.952146321152437
3.4521950874245473,6.20356640297376,8.92871878221005,2.0,6.930216039439132,2.695362268489971,30.210058580537456
3.61069238939956,4.889600728238567,8.451321207954193,2.0,7.082874467649415,3.2695803643545327,29.304069157596263
3.8898935916230064,4.384923412714898,8.56126276610448,2.0,6.043386649684362,3.628095839155522,28.507562259282267
3.3177481717481023,5.798423437681381,8.532898714248985,2.0,5.755328087874291,3.555726762968178,28.960125174520932
4.1340297672731765,4.680205645989259,8.284063713407678,2.0,6.814690422880909,4.353161575363153,30.266151124914174
3.166856997011899,4.081821525791218,8.174683415648477,2.0,5.985164909357856,4.550276417034342,27.958803264843795
3.0993221433757046,5.681569977193926,8.028345654235038,2.0,5.733152413314035,4.259953779436486,28.80234396755519
3.516088455791251,4.67918141402682,8.06762612041919,2.0,6.515135016978133,2.9751176410677216,27.753148648283116
3.742242709145368,4.460705012787279,8.080688672658138,2.0,5.9070147855121355,2.7111056055194136,26.901756785622336
3.574560961010838,5.78417579229788,8.005448355201619,2.0,7.387261435154437,4.118575109534865,30.870021653199636
4.509441403937302,5.527441635904226,8.495898450361523,2.0,6.120684561263509,3.8407764854049002,30.49424253687146
4.356891250666382,4.924119217491378,8.566419091462315,2.0,6.6527082235879575,4.248531798065953,30.748669581273987
3.100407451935582,4.956961689616086,8.498620455139474,2.0,7.068543941534044,3.836330437175156,29.460863975400343
3.957164145243084,6.1552301308302635,8.769129072200478,2.0,5.594574009423464,4.940382199147688,31.416479556844976
4.687590774327666,5.96848001755727,8.585129175110092,2.0,4.654140782943111,5.055415680444231,30.950756430382366
3.9900034340570985,5.017795408861919,8.203939698128252,2.0,7.495749583273533,3.259737469030974,29.967225593351774
3.6873030607659016,4.96253653063678,8.108679763992704,2.0,5.529292568165911,3.0509374534792504,27.338749377040546
4.001710915089616,6.666775336400257,8.01052780192209,2.0,5.994975891092285,3.990208188550417,30.66419813305466
3.511870602978181,5.791060664512783,8.379689123018201,2.0,7.386825134200443,4.374049497526631,31.443495022236238
3.0838383405138874,4.921898529773548,8.23582348041724,2.0,3.783159835797939,5.04860375052506,27.073323937027673
3.794452472233462,6.008949834453516,8.682090796139729,2.0,6.824622474603792,2.57578385543409,29.88589943286459
3.9691917971082153,5.705494273478477,8.120699928509099,2.0,6.501312961076744,3.9744719225310883,30.271170882703622
3.2186129150810747,4.689477132563544,8.320363568019342,2.0,3.890812198198848,4.485517342036425,26.60478315589923
3.9356013556952814,6.214779293956914,8.280738212456118,2.0,6.765499143468562,3.7682277242075424,30.964845729784415
3.107265601691825,4.808538575125008,8.675371657836813,2.0,5.7281635394753865,3.2780122670187,27.597351641147732
3.216133529480083,4.144590005470414,8.272603736584411,2.0,5.7293612048356595,4.104395400555408,27.467083876925976
3.2041960490455907,4.265642071563654,8.789149157794032,2.0,4.903323959433091,5.610497181409701,28.77280841924607
4.038876367551934,6.186638807140026,8.242887271829634,2.0,6.613708821171889,2.664843452101321,29.746954719794807
4.169935387634616,4.625643210332669,8.734588141392834,2.0,5.9410620459354915,3.8248682945031005,29.296097079798713
4.3111528070270975,5.236512324655472,8.433196681705313,2.0,4.859312997996701,4.079543997206298,28.919718808590883
3.393778530947441,4.930498942147614,8.587583123138959,2.0,3.2860128719031354,3.5394395551808135,25.737313023317963
4.332176346729355,5.3854642352245055,8.373805740350669,2.0,6.966720469487591,4.07558826115043,31.133755052942547
3.438023930266004,4.794841113309148,8.309053460264039,2.0,7.861211987205863,3.6482278789413094,30.051358369986364
3.6146483897464723,5.387165859309974,8.106380281557922,2.0,4.936578905207647,4.766072206142238,28.810845641964253
4.338346684092665,4.4811972579206545,8.076519664322056,2.0,7.619875860864248,4.295781859863035,30.811721327062656
3.253814131789784,5.961740608856802,8.081281422460119,2.0,5.384262408028714,3.053553380378434,27.734651951513854
4.637934915643321,4.116536592591035,8.26465754992499,2.0,3.352688729225171,3.433791499694437,25.805609287078955
3.3134436773681966,5.797576011259261,8.61715099163902,2.0,5.463489454323555,3.623106536508101,28.814766671098134
3.2255806365464084,4.28320764348992,8.478974279948229,2.0,5.2032834364870055,3.9923482750186103,27.183394271490172
3.3837310738557687,5.597188408365323,8.266880822703552,2.0,7.5465756617902535,4.190298425576291,30.98467439229119
3.076189415558292,5.732399912797376,8.22679443010513,2.0,5.878661114258877,4.0384742338503585,28.952519106570037
3.119840377750762,5.093307902296278,8.125177576366784,2.0,5.1527616176805076,4.001763220895943,27.492850694990274
3.916316246441176,5.088015559965948,8.477755419385261,2.0,5.90997611170353,3.501418187576023,28.893481525071934
3.1283530695663164,5.288788299022243,8.411314576492884,2.0,5.122568975203141,3.1549719672260763,27.10599688751066
4.069010018329129,5.648965139873021,8.14272860547029,2.0,6.000517255953378,5.640138447676694,31.50135946730251
3.5144500067169178,6.064948941894162,8.823308138136575,2.0,6.609512173964388,3.6360187559537147,30.648238016665758
3.3840984112073773,4.49131205185441,8.79581481569413,2.0,6.761642474621546,4.3802355189624,29.813103272339863
3.316388612227903,5.920575660079409,8.722647694619479,2.0,4.285911455473743,4.677600987864646,28.923124410265178
3.4249048244206755,5.812249366107883,8.282464115847135,2.0,5.336856170148735,4.454977745198609,29.311452221723037
3.1185591853054264,4.932637088668028,8.822971507259917,2.0,7.0397058466923905,3.353724695116796,29.267598323042556
3.693591849610361,5.852868873406475,8.272824376850075,2.0,5.360230942143177,3.32349369417543,28.503009736185515
3.842663341732438,4.765022685770937,8.573058684173265,2.0,6.867789680253971,5.065907225283729,31.11444161721434
3.1906063101770306,5.603999757013983,8.31907602675414,2.0,5.0710635419822605,4.12971099095044,28.314456626877853
4.005344103318567,4.507869019184841,8.678417435369512,2.0,6.957839706698797,4.953377843704841,31.10284810827656
4.503382978240374,4.737902188958287,8.043205989889078,2.0,6.228296967123738,3.7973496990323694,29.310137823243846
3.1586388187206174,5.23253172879987,8.508146826381696,2.0,7.029787750534169,5.323171105744641,31.252276230180996
3.6124098296217353,4.465115384830414,8.547905941134589,2.0,5.753804960597854,4.767126299292723,29.146362415477316
3.9760637215254637,6.607228960398711,8.16140658616564,2.0,5.979930939649166,2.581768346286378,29.306398554025357
3.573579579972466,5.859085676810501,8.22326034121478,2.0,7.588495428510159,3.986911140754393,31.231332167262302
3.4364874548931414,4.625876859601362,8.229327560567599,2.0,5.584650664224737,4.273324146814534,28.149666686101373
3.3626066307605926,5.555804392161476,8.014521099949938,2.0,4.393819353608184,4.808686712963676,28.135438189443867
3.5282323384493544,5.325548129155547,8.347792299542014,2.0,5.018687756374619,4.096180447126544,28.316440970648074
4.1898775059532785,4.192893200116773,8.373211785168078,2.0,5.686636904711053,3.4929460362561624,27.935565432205344
3.2801696792085524,6.264559499118785,8.571398276576863,2.0,7.095231768205924,3.733950273717898,30.945309496828024
3.5535210485045168,5.336962402476146,8.090083544680894,2.0,6.749251964315535,4.041568650771603,29.771387610748697
3.8654875175669936,6.035302319342432,8.459274252833888,2.0,6.767982831883227,5.00583057442602,32.133877496052556
3.238906394900371,4.535741491097138,8.1069516812655,2.0,6.631983365311463,3.7266557503358393,28.240238682910313
3.401670274460354,4.984318002744378,8.17686832989746,2.0,5.891682419228744,2.700842793737921,27.155381820068854
4.57854129777855,5.24047962417555,8.346561662868655,2.0,6.286941864723707,3.523115797435381,29.975640246981843
3.7052904855226236,4.953133842698342,8.883550737824221,2.0,4.557681136164479,3.383347965010284,27.48300416721995
3.9662190043406618,6.745251961633468,8.202431095958605,2.0,6.095916599434455,3.197148173482866,30.206966834850057
3.4947006223197175,5.170615188976991,8.383381646444358,2.0,5.163368128497437,4.08852662807775,28.300592214316254
3.537129321280493,4.136394387165229,8.444458087308137,2.0,4.107809796838243,4.696777940216352,26.922569532808453
3.1606921559301084,5.763493426728462,8.54022338757322,2.0,6.150744272025918,2.825832603596824,28.440985845854534
3.5637080838149684,4.850905945217179,8.735205499160548,2.0,7.527393584011217,5.107517587753208,31.78473069995712
4.2699339122116005,4.792290508747503,8.660557253394721,2.0,5.961559298869256,4.407920041546822,30.092261014769903
4.655949569565304,5.229343182693695,8.005174900897723,2.0,4.202341681610568,5.158420959548247,29.251230294315533
3.912070794307237,4.819632557505355,8.634355205598762,2.0,6.788769817379043,5.224787340542893,31.37961571533329
4.316464807401449,6.183798267667159,8.551217101319851,2.0,3.6538578151553143,4.395626021053911,29.100964012597682
3.7487108610997986,6.753709522280055,8.585317406296838,2.0,6.549563662183061,3.0771917069789563,30.714493158838707
4.152374043599768,4.359448038411463,8.114905222459939,2.0,4.606302087675963,5.768253143730948,29.001282535878083
3.8141532972940553,4.345023482564058,8.187617618029842,2.0,4.657777666376161,5.604619229683549,28.609191293947667
4.083296129734023,6.466356712275507,8.414980613675116,2.0,4.799305875469706,5.104944936530468,30.868884267684823
3.1859423582587203,6.420937715284708,8.085709784916098,2.0,6.797583842942216,3.434459409565501,29.924633110967246
3.9589929824201944,4.172473929084104,8.602141036176924,2.0,4.0457516944119885,3.6564545231886605,26.435814165281872
3.5755197877346188,5.702811116005691,8.036103703458558,2.0,5.069831695204325,2.7506819606394104,27.134948263042606
3.5244881796278107,4.947606189651852,8.450873310206811,2.0,7.195906991133942,3.6798764469042062,29.798751117524624
4.34306260910923,5.094561219026921,8.37237594197253,2.0,6.595534946138196,4.6318468766103456,31.037381592857223
3.383479527318255,5.972721968986339,8.029094251680315,2.0,6.830396390415978,2.6712751018390577,28.886967240239944
3.36555620088364,4.683318093072346,8.036167042993622,2.0,7.123745160430028,3.1226051477181125,28.331391645097746
3.2623244212390836,4.566160988315156,8.128263180284339,2.0,4.630915611844958,4.895280310832338,27.482944512515875
4.49051758359118,4.702066745471497,8.117348791474653,2.0,6.649720837883124,3.739933650120774,29.69958760854123
3.1902470370726435,5.794120564501309,8.369298980465677,2.0,3.378215804919874,4.907224350743001,27.639106737702505
3.3373620891393463,4.035431864734411,8.324805508684623,2.0,7.11153180241916,3.828612051912333,28.63774331688987
3.601962913690839,4.663539357198629,8.30671404426152,2.0,6.2767881237937395,3.983419940136253,28.832424379080983
3.3894056763519114,4.830776599616888,8.637745057688358,2.0,4.1885529503576215,3.4457989959790574,26.492279279993838
4.354208852404606,5.259138288781381,8.623961414680329,2.0,6.152029827457799,3.8234985325251687,30.21283691584928
3.2660157602361624,4.791716027971195,8.234930275684889,2.0,5.078363430915923,3.277133025913346,26.648158520721513
4.0780308905159535,5.116474701994199,8.494318559227061,2.0,7.142046750990389,5.216871903145264,32.047742805872865
3.541810390922481,5.207184777855867,8.479535412588818,2.0,6.373768998386013,2.6921547823912224,28.2944543621444
3.607492629693758,6.2115332893140955,8.19604692177763,2.0,4.47213028023446,4.554484297409066,29.041687418429007
3.11469085512724,4.8964883063216975,8.071412434766687,2.0,5.223696424363316,3.374082593567551,26.68037061414649
3.2101657584460765,4.7401297970506455,8.020814831944978,2.0,5.670007348408483,4.48795371063683,28.129071446487014
3.613468261074524,5.136064046130282,8.15062830863595,2.0,6.9900133450513,4.752514402248052,30.642688363140106
3.83668567788331,6.581286169990336,8.118700212351538,2.0,4.592152902207559,4.317699889224167,29.44652485165691
3.3736515443689297,4.989291382736368,8.429895206505016,2.0,6.759801261703823,4.15110254640922,29.703741941723358
3.402910311031767,5.67020969260027,8.110870429496234,2.0,6.126597471150415,2.8056197814859742,28.11620768576466
3.4833615425612754,4.165516644793043,8.29109800921631,2.0,7.246632364829335,5.181522802065809,30.36813136346577
3.5386122425055495,6.1008632941146,8.380677397187114,2.0,4.32900161040962,4.220714354104661,28.569868898321545
3.923349719684749,5.879775888650187,8.442757025434858,2.0,5.768698564869936,5.56153704930349,31.57611824794322
4.6684396734765174,5.272813999421953,8.211422796575109,2.0,5.339025742494635,4.385846175623406,29.87754838759162
3.7387609949218215,5.189916922112988,8.26863328553141,2.0,6.214026938679192,4.507678343821336,29.919016485066745
3.8779132464048143,4.356872187174694,8.386418489396188,2.0,4.8730937376419625,3.783283745023069,27.277581405640728
3.883508451335659,6.4927221403934325,8.011956003883725,2.0,6.53496334054849,4.231163032778486,31.15431296893979
4.1726763096108535,5.762005124766359,8.362396668850126,2.0,4.743212487093295,5.1690413299207,30.209331920241333
3.4759571134836778,5.003810347815545,8.747415451146578,2.0,7.414052999030626,4.496063610563965,31.13729952204039
3.2176420780242574,6.136207228579912,8.337544779499385,2.0,3.8096377650677278,3.409632525833132,26.910664377004416
3.550638360445653,5.1097879396999755,8.412563812481402,2.0,4.563921555302097,3.5338342358100547,27.170745903739185
3.375971299571977,5.812092349172506,8.050068088929176,2.0,5.559530023669771,3.4664585070716427,28.26412026841507
3.1552277479584774,4.600325376602594,8.18975101912826,2.0,6.09892822403047,2.5509864504762985,26.5952188181961
4.769359514562264,4.959642739112085,8.605766594845273,2.0,6.728090402685414,3.665694321324105,30.72855357252914
4.133445864862906,4.968310289246677,8.76422147087401,2.0,7.889480295962729,4.548414168849179,32.3038720897955
3.8831213010252723,4.359782544699731,8.45265698507501,2.0,4.987995650719451,5.190331373338008,28.873887854857472
3.820488363916417,5.5656316579326885,8.83281073715459,2.0,6.706974164859108,4.32128002143581,31.247184945298617
3.055100779534298,5.079722144481156,8.521220134423627,2.0,4.739987616365784,3.220945584251185,26.616976259056052
3.1137395964026906,4.995773794796144,8.040862550386253,2.0,6.918156210843371,2.5811829523237786,27.64971510475224
4.0279291829527395,5.30131042765661,8.017959596427362,2.0,3.6849087307783734,5.0715620556804035,28.103669993495487
4.034381767698062,4.931897009220217,8.046931902880312,2.0,6.439490727537319,2.4524969476378677,27.905198354973777
3.8886113749218234,5.997782455390641,8.415618892112056,2.0,4.797905658487075,4.269661428161505,29.3695798090731
3.769586474597898,4.485692038842173,8.114644008227428,2.0,7.661025892872004,3.1195051227473822,29.150453537286886
3.6129502675677063,5.385156470375706,8.069570783567071,2.0,7.397491397007203,5.298527731723176,31.76369665024086
3.281145066899665,5.367655401590212,8.294391570579014,2.0,5.556448554725508,2.795514080046663,27.295154673841058
3.7084139294403693,5.634892427967786,8.87726496282041,2.0,4.378219628775728,3.3650950829898356,27.96388603199413
3.077036912971842,5.649590323070457,8.58221345702028,2.0,5.579739361934891,3.805364395630188,28.693944450627658
3.8320222060795057,6.678885263524829,8.482774173496512,2.0,7.4047065455774685,3.6124941771308876,32.0108823658092
3.3919189833772494,4.5550520499433675,8.278441843197234,2.0,7.370217472370722,4.283298716041942,29.878929064930514
3.9833154373472475,5.792011433380681,8.095726519270432,2.0,6.857950287291394,5.560075527061305,32.28907920435106
3.215323782332309,6.276877365575138,8.011056461821273,2.0,6.334287580491418,4.347039269529553,30.184584459749694
3.4203540194030797,6.53338944640411,8.612455775145914,2.0,5.79337902883262,5.371906186323869,31.73148445610959
3.9174833338685042,4.240026168835505,8.393637214242336,2.0,6.769807900108148,3.601837176247818,28.92279179330231
3.2190104317537465,5.654208050714896,8.279696527690513,2.0,6.890257491188224,3.8575198410901694,29.900692342437548
3.8278067194751255,5.470266283564179,8.526018016553532,2.0,4.121718716694613,3.1968599941963003,27.142669730483746
3.2309970807173274,6.342316094734987,8.612763412871159,2.0,7.600100455089552,4.472354958465417,32.25853200187844
4.093113258614024,5.0807118677137435,8.051673616673588,2.0,3.4413338698044944,3.687747200971245,26.354579813777093
3.77717378191346,5.05321817482856,8.139634605365966,2.0,5.43523186391317,4.627604317177777,29.032862743198933
3.2345492674922527,4.287891656593024,8.33640186912002,2.0,6.870101664981243,2.523897796257033,27.25284225444357
4.5757528641511,4.833449130802926,8.000006303346758,2.0,5.83986646267511,5.58589887657189,30.834973637547783
3.0257630058137432,4.107370874582537,8.040938630058703,2.0,3.5528721586462146,5.374576281805811,26.10152095090701
3.72327086328419,5.511626601478564,8.137737731977838,2.0,7.772717410255387,5.177662818058707,32.323015425054685
4.118340889644157,5.40050389581611,8.11108743983454,2.0,5.455071794995776,5.426867035478378,30.51187105576896
3.358046606921376,5.067096519759075,8.160103898690645,2.0,6.253218231325845,2.9778871168396837,27.816352373536624
3.7368267246296263,5.225406507921354,8.245983466304953,2.0,7.099597302537693,3.1342905917868737,29.442104593180503
3.1781849643961113,5.680786975246454,8.013525361355283,2.0,6.85501205011496,5.539588834944598,31.267098186057407
3.4756358327041337,5.506194472576223,8.043907540942325,2.0,6.401933894607421,5.161670225002827,30.58934196583293
3.2441573785497058,5.3078146425798876,8.537455804098576,2.0,7.601028102863722,5.262218193849587,31.95267412194148
3.3178694495027887,4.590016823758396,8.528545464054725,2.0,7.67423118637282,4.445585468773193,30.55624839246192
4.3178558332971555,4.773616849035402,8.160259668469289,2.0,3.8236648830052835,3.0104208476690815,26.08581808147621
3.669427492179808,6.053977272954188,8.078833721500015,2.0,6.191659643916877,3.644100302741193,29.637998433292083
3.1079174430606242,5.280765173246182,8.023548901921941,2.0,6.332387980708134,3.1356847129470387,27.88030421188392
3.6561259079689985,4.72349267620897,8.554229061319976,2.0,4.045579774019622,4.2132465428224375,27.192673962340002
3.36299225765477,5.592951701796814,8.238882919175369,2.0,4.179109492011309,2.2337052994959627,25.607641670134228
4.901049168761747,6.203507550860828,8.145603769829613,2.0,5.90879116900426,2.9333958294091897,30.092347487865638
4.007194218817908,5.595694777545731,8.038730784743,2.0,5.505313770043235,4.842605206258261,29.989538757408134
4.368408373813705,6.272060328673495,8.35515744265583,2.0,5.955807192086264,3.795051275465319,30.746484612694616
4.705952901559004,5.634715459832992,8.147336876524943,2.0,5.2443082130066365,2.490942173180051,28.223255624103626
3.423666412852952,5.983129904978841,8.651117950443332,2.0,6.854455076383847,3.178236886227183,30.090606230886156
3.9032010006702205,5.110116844562178,8.877741220074784,2.0,5.112181198772348,3.919457098166741,28.92269736224627
3.8359995669274056,4.995968225578665,8.492387782905434,2.0,4.540713778934721,3.984849705200258,27.849919059546483
3.429759450825544,4.706058968969768,8.607769409530613,2.0,7.4157189834323365,2.9647343260142174,29.124041138772476
3.1390857392305502,5.29084920435278,8.404151776277748,2.0,6.089411783182659,3.56073003369223,28.484228536735966
4.07866939916217,6.366228613664778,8.118318684103933,2.0,6.106186475779899,4.607738818207407,31.27714199091819
3.4933094411626597,5.607161766405352,8.744827744187896,2.0,6.430288869178317,4.415219434113648,30.690807255047872
3.675460056751718,4.979968172120447,8.284821968917282,2.0,6.64704977608779,4.1087747594695205,29.696074733346755
3.0664769679574806,4.787162966010571,8.280792204720164,2.0,6.278647096274858,4.480154035154134,28.893233270117204
3.785593236058238,5.259226455502316,8.262742056706635,2.0,6.465589974489391,4.085590544348634,29.858742267105214
3.8096186861397556,5.082311214943324,8.616698662340164,2.0,6.685586763970849,4.2034518587236,30.397667186117694
4.183722919778891,5.520652438237198,8.064074109973241,2.0,5.444850376904893,4.111246302663252,29.32454614755747
4.176831977518409,5.478215350836838,8.395514893511809,2.0,4.175227354728526,3.7329475402891132,27.9587371168847
3.835174801220219,5.487400417054771,8.0209380429104,2.0,7.267247015872989,3.4081570079752517,30.01891728503363
3.3365791235566125,4.671622121907452,8.141980827489943,2.0,7.356991015745046,4.834751147755689,30.341924236454744
3.057860535811481,4.84031658578554,8.047283725149125,2.0,6.777329910603301,3.9210195692511585,28.6438103266006
3.3690728252248654,5.835437790455515,8.334372304587923,2.0,5.342337130114224,3.7483334938886514,28.62955354427118
4.291835073633498,6.071143089006138,8.307048286185248,2.0,4.33192695354619,5.4066724563260005,30.408625858697075
3.9366255036463933,5.116879829219994,8.063054663802,2.0,7.153541726891636,4.9140385633368755,31.1841402868969
3.8492179473836927,5.6060785974556815,8.092521604343853,2.0,4.0034036948257015,4.419814287500964,27.97103613150989
4.46179094061294,5.140560110752741,8.176328555059264,2.0,5.849135425801437,3.8048248877376976,29.43263991996408
3.053773447519322,5.231834967040683,8.583735222333413,2.0,6.332429571870038,4.206872470756174,29.40864567951963
3.377389617220361,4.326909247727797,8.075458343949244,2.0,5.498388345294122,4.096513576862777,27.374659131054297
3.241698562247801,5.571971697795528,8.028225659762617,2.0,6.810598575261785,3.548741499190072,29.201235994257804
4.092914476693899,4.386676271078437,8.501947643582985,2.0,4.407277579027873,5.445419977154356,28.83423594753755
3.295398619048173,5.092602749386238,8.21024454934756,2.0,6.3674687070702785,4.025041544766174,28.99075616961843
4.076312881238176,6.21565994651182,8.25511668618537,2.0,6.216606806771608,4.099978039718206,30.863674360425183
3.4976430750724243,4.926535118492506,8.502885598971993,2.0,7.031395229443245,3.9452699301605096,29.90372895214068
3.576231896909542,4.5427496421921605,8.169675571998908,2.0,7.450276372935502,4.54814379588575,30.287077279921863
3.8163030077699966,4.933380826884774,8.385932152125894,2.0,5.496797402636325,3.2847951331051686,27.91720852252216
3.6030023559680178,5.725791139256687,8.330881483293119,2.0,6.388236117982867,3.5540063299811275,29.60191742648182
